"_id","tweet_text","tweet_lang","tweet_sentiment_value"
"59629e624fe31f4f52a0202f","@vickeeadamswf air france made a attempt to do proper engineering since, many crash or go into poor aerospace zones.airport location secure.","en","0"
"5962a5d84fe31f4f52a0203a","@peterfisher &gt;&gt; lacks the flexibility to meet the needs of our customers; air france &amp; klm’s most loyal frequent flyers and passenger &gt;&gt;","en","0"
"5962a9bb4fe31f4f52a02041","@airfrance texting to cancel my am flight &lt;11 hours before departure w/o details was a great way to cancel out the sleeping pill i just took","en","0"
"5962b1b04fe31f4f52a0204c","@airfrance @elalusa one of the 2 of u lost my luggage, both customer supports are useless..never flying either again","en","0"
"5962be654fe31f4f52a02064","every time my bags have been lost in the last 2 years has involved a paris cdg transfer. coincidence? @delta @airfrance","en","0"
"5962be914fe31f4f52a02065","@airfrance please send me my instrument and luggage that you failed to load onto the plane! i'm in the us and all my stuff is in paris. tnx","en","0"
"5962c18d4fe31f4f52a02069","@delta help! my bag's been lost and no one (diamond 360 or air france) knows where it is between origin and destination. can you help?","en","0"
"5962db354fe31f4f52a02082","@airfrance lost important notebook on your af10 seat 50b checked w/baggage claim and got 0 support. please help!","en","0"
"5962dbb84fe31f4f52a02083","please @airfrance explain me how i make it to my connecting flight and my luggage doesn't? clearly the priority tab means nothing.","en","0"
"5962dc2c4fe31f4f52a02084","also @airfrance, my luggage doesn't make it and you send me to a tiny room crowded with angry people to make my claim? is that business?","en","0"
"5962ddbf4fe31f4f52a02085","also @airfrance if you know there's at least 30 people who are not getting there luggage put more personnel to attend that awful room.","en","0"
"5962e5be4fe31f4f52a0208c","oh brilliant @airfrance . no tv on flight from shanghai to paris. going to be a long 12 and a half hours ??","en","0"
"5962e8234fe31f4f52a0208d","@airfrance wow. gets better. now delayed for 2 hrs. no chance of making the paris to aberdeen flight tonight ??","en","0"
"5962f01b4fe31f4f52a02091","@airfrance you change my wife's flight at 7:10 am less than 8h before departure + postpone it 1+ day! and can't reach customer service.","en","0"
"5962f4f04fe31f4f52a02098","@airfrance had the worst experience today - they would not assist my group with rebooking our flight and now our luggage is gone","en","0"
"5962facd4fe31f4f52a020a1","flight cancelled with no alternative in the next 24 hours. basically missing out on 2 days of holidays. thank you #airfrance #neveragain","en","0"
"596316ee4fe31f4f52a020e7","if u're a musician w/ a lot of gear &amp; u have to fly to play shows in france, avoid flying @airfrance, they'll lose ur gear 90% of the time!??","en","0"
"596319c94fe31f4f52a020f8","@airfrance it has been 14 days and i still have not received my luggage i have been a loyal buisness class customer for 10 years#incompitant","en","0"
"596319f84fe31f4f52a020fa","shoutout to @airfrance for leaving me in a foreign country with no luggage for the past 2 weeks... greatly appreciated ????","en","0"
"59631a1e4fe31f4f52a020fd","@airfrance i have been waiting for my luggage for 14 days and have received nothing but lies and excuses from management #incompatant","en","0"
"59631ab34fe31f4f52a02102","thank you for the supervisors hanna, sophia, and joell of @airfrance for being incompetent and giving nothing but excuse and lies","en","0"
"59631b3f4fe31f4f52a02105","@airfrance i need my luggage now! its been 14 days and i am stuck in a foreign country with neither my medication nor my clothing!","en","0"
"59631cd94fe31f4f52a0210c","shoutout to @airfrance for leaving my family w/out their luggage for 14 days &amp; have done nothing to help! i'm tired of all the lies.","en","0"
"59631eef4fe31f4f52a02112","start in the day: really tired (4 hours sleep). thanks again @eurowings! you made it to my top hated airline, even worse? than @airfrance...","en","0"
"5963204d4fe31f4f52a02119","@airfrance one of the worsth luggage service. i'm still waiting my luggage and i cannot work. file bodaf93348","en","0"
"5963220c4fe31f4f52a02121","@airfrance no i have not i have also been calling everyday and every employee of yours tells me a different story.… https://t.co/kgfr63c6zz","en","0"
"596322c14fe31f4f52a02125","@airfrance my family had the worst experience w/ airfrance this year we've flew w/ them for about 10 yrs don't think we'll fly w/ them again","en","0"
"596323a14fe31f4f52a0212d","@airfrance @arabicchik being sorry and helpless w/ this situation doesn't solve our issue. this shows incompetence… https://t.co/bwpucaogzq","en","0"
"596323f04fe31f4f52a02130","@airfrance @arabicchik we are not looking for apologies we are looking for solutions.","en","0"
"59632bcd4fe31f4f52a02147","@airfrance forced by jitka medkova to check in my bag on flight af1383 right now. threaten to be off boarden if i refuse to checkin it","en","0"
"59632c364fe31f4f52a0214b","@airfrance never been treated like that by any crew member after 4 years of travelling around the world. aggressive and threatened attitude.","en","0"
"59632e084fe31f4f52a02154","@airfrance jitha medkova in prague is the 1st person to threat offboarding me from flight if i refuse checkin my hand luggage. af quality !","en","0"
"596332f94fe31f4f52a02169","@airfrance no answer at all to my message regarding the not tolerable behavior of your czeck managers","en","0"
"59633cd34fe31f4f52a02191","@airfrance she aggressively threatened to offboard me if i refuse to checkin my bagpack which was fitting in the trail.","en","0"
"59633d154fe31f4f52a02194","@airfrance my bagpack is a hand luggage. always use it to travel. she pretended it didnt fit but it's absolutely wrong.","en","0"
"59633d404fe31f4f52a02195","@airfrance so for 1st time in my life i've been threaten to be offboard for security reasons if i refuse to chechkin my bag. never saw that","en","0"
"59634f404fe31f4f52a021ca","compared to the delta aircraft used for the transatlantic flight is the air france aircraft a joke.","en","0"
"59634f8b4fe31f4f52a021cc","horrible experience w/ @airfrance! sat on tarmac in paris 3+ hours - no a/c, not kept informed, 1970s plane with ashtrays! unacceptable!","en","0"
"596353cc4fe31f4f52a021d6","@airfrance @airfranceus flight to ory cancelled on 6/29 (af19) - called 3 times and filled online form. still no news on compensation!","en","0"
"5963578e4fe31f4f52a021d9","@airfrance passenger missed flight at cdg for of lack of wheelchair assistance. pnr 4cyspe.senior citizen &amp; toddler. help pls. poorservice","en","0"
"596358a74fe31f4f52a021db","@airfrance this is not appropriate customer to force a check in and threaten to offboard you if you refuse","en","0"
"596366e74fe31f4f52a021fc","@airfrance no assistance needed now. better service needed for future. will be careful not to book with @airfrance anytime soon.","en","0"
"596369be4fe31f4f52a02202","@airfrance you don't want to respond to the customers...its very pathetic....","en","0"
"59636a894fe31f4f52a02203","oh man the @airfrance website pisses me off. i know my password but not my security question answer, so i cannot possibly unlock my account.","en","0"
"596372eb4fe31f4f52a02216","absolutely horrific experience with @airfrance / @delta at cdg. system failures and catastrophic failure of customer service.","en","0"
"596373444fe31f4f52a02217","@airfrance @delta i have spent 10 years in customer service and i have never seen such a disorganized, unhelpful re… https://t.co/qi3nrkjiov","en","0"
"5963736d4fe31f4f52a02218","@airfrance @delta despite admitting that it was a system failure, we have received no assurances that people are working to resolve issue.","en","0"
"596373a14fe31f4f52a02219","@airfrance @delta scheduled to board in 5 minutes and yet we still are waiting to check our luggage. this has been… https://t.co/3gltgd4ymn","en","0"
"596375674fe31f4f52a0221f","if you ever fly @airfrance (i recommend you don't), be sure to budget 90+ minutes to get through their absurdly poor check in process.","en","0"
"596377454fe31f4f52a02223","@orangejackius @airfrance @delta my last @delta experience involved waiting 3+ hours because the plane broke, then… https://t.co/xlcw5pj8ut","en","0"
"596377d24fe31f4f52a02224","air france is the worst airline!  avoid this airline at all cost!  arrived in bos 7/6 and 4 days later still no bags!  beyond pissed!!!","en","0"
"59637ac34fe31f4f52a02228","@airfrance @delta and now we have officially missed our opportunity to board this flight. absolute failure of service.","en","0"
"59637b4f4fe31f4f52a0222a","when air france leaves all of your suit cases in france but you're now in jordan... #ineedmyclothes","en","0"
"59637c504fe31f4f52a0222f","@airfrance @delta brought to the ticketing booth to reschedule and then were told that it wasn't @airfrance fault.… https://t.co/uwxxalkz8r","en","0"
"59637cae4fe31f4f52a02234","@airfrance @delta we've spent over two hours standing in lines without any communication or ownership of responsibi… https://t.co/o25s5eibeh","en","0"
"596385904fe31f4f52a02256","@delta @airfrance lost our luggage on a 9 day vacation.  they returned our bags destroyed on the last day #deltaairlines","en","0"
"596385a84fe31f4f52a02257","@delta @airfrance the bags were so destroyed we couldnt even check them home","en","0"
"596386034fe31f4f52a02258","its been 6 weeks and @delta @airfrance have conveniently gone silent when we are trying to get reimbursed","en","0"
"59638b444fe31f4f52a02265","@orangejackius @airfrance @airfrance needs a ???? option on that kiosk","en","0"
"59638c184fe31f4f52a02268","@airfrance we've spoken to 10+ members of staff and everyone was unhelpful until the last staff member who is now stuck. so disappointing.","en","0"
"59638c4a4fe31f4f52a02269","currently at heathrow in the slowest longest airport check-in line i have ever experienced, thanks @airfrance! ??????","en","0"
"596399f54fe31f4f52a02288","super furious against air france","en","0"
"59639b734fe31f4f52a0228c","and no answer from air france","en","0"
"59639dfc4fe31f4f52a02292","@airfrance your service was horrible today, you put my bag on a different plane and now i'm with out my luggage","en","0"
"59639e344fe31f4f52a02293","@airfrance i am disgusted with your service today! horrible customer service","en","0"
"59639e594fe31f4f52a02294","@airfrance klm the stupidest thing you could have done was put my luggage on different plane","en","0"
"59639ec74fe31f4f52a02296","waiting uncomfortably and without further information for flight from berlin to paris #af1835 #airfrance https://t.co/0wt2d64fed","en","0"
"59639ef74fe31f4f52a02298","@airfrance great security policy guys! my password must have between 4 and 6 chars and must not contain symbols. you promote insecurity ??","en","0"
"59639f344fe31f4f52a0229a","@airfrance to recap: garbage experience with @airfrance in person and here on twitter.","en","0"
"5963abcd4fe31f4f52a022b6","baggage charges https://t.co/cag71pgbga  #airlinecomplaints @airfrance","en","0"
"5963ad894fe31f4f52a022bd","@noupdates @kouser2012 by far the worst airlines, i have travelled with are air canada and air france.","en","0"
"5963b04b4fe31f4f52a022c2","@airfrance you have lost my luggage for 10 days, why can't you trace it?? not good enough.","en","0"
"5963b3ab4fe31f4f52a022c6","forever getting stuck in airports ??how do i go from a paid, seat holding customer to on standby and missing my flight. not cool air france","en","0"
"5963b3d14fe31f4f52a022c7","@habstrakt looking at a recent tweet you and @gramatik should have a whole chapter about @airfrance losing equipment","en","0"
"5963bfec4fe31f4f52a022e1","no one is telling me the correct information. i did everything correctly. my dog will have to go on my flight today at 7:35 cdg! @airfrance","en","0"
"5963c3414fe31f4f52a022e4","@airfrance your baggage team is not responding. they sent one baggage to senegal and one to my hotel. unacceptable.","en","0"
"5963c3a44fe31f4f52a022e5","@airfrance i went directly from jfk to ory. you got one lost baggage right but not the other? why would you send my other piece to africa?!","en","0"
"5963c40f4fe31f4f52a022e7","@airfrance something is not right and perhaps an inside job. how could you send one of two baggage to africa and now you don't know?!","en","0"
"5963c8134fe31f4f52a022ed","@airfrance slogan should be ""we will reroute you, lose your luggage, and blame another airline for losing your luggage"" pos airline!!!","en","0"
"5963dc434fe31f4f52a02337","@businessinsider @thisisinsider air france is not clever","en","0"
"5963e2bc4fe31f4f52a0234c","@thepointsguy @airfrance has dedicated business and elite security line in 2f and 2e but orly is a mess","en","0"
"5963eb914fe31f4f52a0235e","air france is straight garbage ??","en","0"
"5963f0584fe31f4f52a02366","@airfrance is literally the worst airline i've ever flown. never again.","en","0"
"5963f1804fe31f4f52a0236b","@airfrance is literally the worst airline. never again. they lost our luggage for the entire 13 day trip.","en","0"
"5963f6264fe31f4f52a02373","#airfrance - shame on you. families and children stuck at #bhx not a soul in sight. and your service centre is closed. #disgraceful","en","0"
"5963f7ed4fe31f4f52a02378","never fly @airfrance you will lose your money same as i do, it is not business suitable @airfrance","en","0"
"5963f8b64fe31f4f52a02379","never fly @airfrance you will lose your @money same as what happen to us, it is not business suitable @airlines","en","0"
"5963f8e64fe31f4f52a0237b","@airfrance worst airline experience yesterday of my life in tel aviv re flight af1121.","en","0"
"5963fbc14fe31f4f52a02380","@airfrance disgusting service flight cancelled rebooked onto a flight tomorrow with a 6 hour lay over. don't worry-it's only a business trip","en","0"
"5963fbf44fe31f4f52a02381","@airfrance waiting for our luggage alongside families with young children. denied water on the flight. an hour later and still no luggage","en","0"
"5963fc564fe31f4f52a02382","@airfrance told we are, and i quote, ""low priority"" no communication, no representative, left guessing. #disgrace last time i fly #airfrance","en","0"
"5963fc8a4fe31f4f52a02383","absolutely disgusted with @airfrance tonight. 2.5 hour delay, flight cancelled and absolutely no help.","en","0"
"5963fca04fe31f4f52a02384","what should have been an amazing start to a holiday has been ruined by @airfrance","en","0"
"5963fe244fe31f4f52a02387","don't worry @airfrance i will keep you updated on your shittiness","en","0"
"5963fe354fe31f4f52a02388","the 'service' provided by @airfrance today is absolutely appalling, flight delayed then cancelled utterly disgraceful service","en","0"
"5964035d4fe31f4f52a02390","it's been 38 hrs since my departure @airfrance and my luggage is still not here. is this what you call business class @airfrance? #mindblown","en","0"
"5964052a4fe31f4f52a02392","11.47 our cases have finally arrived. that's 1hr40mins after we disembarked. @airfrance is there going to be a repl… https://t.co/8medxyeqn1","en","0"
"596409bd4fe31f4f52a0239a","@jinglesjoy1 @airfrance the check in was painfully slow headed out from dulles, too.","en","0"
"59640f434fe31f4f52a023a1","@airfrance fuck you nigga. fuck yo shitty planes fuck yo shit.","en","0"
"596411b74fe31f4f52a023a5","me trying to understand how come my luggage is taking more than 40 hours to get home. @airfrance https://t.co/ecwd7u7ius","en","0"
"59641e274fe31f4f52a023ad","hey @delta &amp; @airfrance my new suitcase arrived broken, -1 wheel &amp; no one at baggage office in bko would help. what next? help please!","en","0"
"596426724fe31f4f52a023b1","third bag in two years lost by @airfrance is still not resolved. they say i might have it by thursday or friday...","en","0"
"59642cb04fe31f4f52a023b9","hey @delta &amp; @airfrance this is what you did to my bag &amp; it's been 2 wks since i've been able to get an update. wha… https://t.co/p7g6safahf","en","0"
"5964386e4fe31f4f52a023c2","@airfrance update: we finally made it to @bostonlogan, but my wife's luggage is still at cdg. thanks again for a horrible day, @airfrance.","en","0"
"596440a94fe31f4f52a023ca","when you're taking a group of girls on their first international flight but it's about to be canceled because @delta ghosted on airfrance","en","0"
"5964463f4fe31f4f52a023d1","just called @airfrance about my bag. they don't even have the phone number of the company they gave my bag for deliver. 40 hrs and counting.","en","0"
"596446c04fe31f4f52a023d3","your service is beyond ridiculous @airfrance. i rather fly @united and get on a fistfight. more enjoyable that this shitshow.","en","0"
"596448324fe31f4f52a023d4","@airfrance is one of the worst managed airlines i have been on.","en","0"
"5964484c4fe31f4f52a023d5","check out air france – no excuses https://t.co/aak5uo64js via @lastfm","en","0"
"596449224fe31f4f52a023d6","here's a suggestion @airfrance: let's add to the ""france is in the air"" tagline. how about something like ""shitshow on the ground""? catchy.","en","0"
"59644ca94fe31f4f52a023d8","@airfrance i have been at the paris airport now since 4:30 am for a 7:15 flight. i am still waiting in line to check my bag in and it is 6am","en","0"
"59644ce94fe31f4f52a023da","@airfrance this has been my second time flying with you since may2017 &amp; every time, something has gone wrong. you have ruined 2 european","en","0"
"59644d424fe31f4f52a023db","@airfrance vacations, both in which i had saved up thousands of dollars to take. first, losing my luggage in may from paris to amsterdam.","en","0"
"59644d994fe31f4f52a023dc","@airfrance your airline lost 2 of my luggages in one short 1 hour flight and i didn't have any clothes for my entire trip in amsterdam.","en","0"
"59644e4b4fe31f4f52a023dd","@airfrance and now you have us running in circles because your airline is the most disorganized company i have ever encountered","en","0"
"59644f2d4fe31f4f52a023df","@airfrance we got to the airport @ 430 am for 715 am flight and we are about to miss our flight because your employees are telling us to","en","0"
"59644fa34fe31f4f52a023e1","@airfrance wait in lines that have been both over 45 minutes long, just to be told that we were in the wrong line again. these lines were","en","0"
"596450244fe31f4f52a023e2","@airfrance the lines that your employees told us to go to. this is absolutely ridiculous and your company needs major training","en","0"
"59646a3f4fe31f4f52a023fc","@airfrance  worst lost baggage service ever.  rude agents. total disregard for customers. #dontflythem","en","0"
"59646dfa4fe31f4f52a02404","@airfrance no. the staff were most unhelpful. we were supported by bhx staff. we were sat on the plane for 2.5hrs with no information.","en","0"
"5964780c4fe31f4f52a0241c","musician friends: do not fly @airfrance they make you check precious musical instruments. ????","en","0"
"59647db84fe31f4f52a0242a","#where'smyluggage travelling business and losing luggage during vacation time is not fun @airfrance https://t.co/0anwheglen","en","0"
"5964838f4fe31f4f52a0243a","painful online check-in with @airfrance but all set to fly tomorrow. ??","en","0"
"596486f44fe31f4f52a02440","@airfrance sorry for the inconvenience?? judging by your telephone support you are not!! disgraceful customer servi… https://t.co/qcb0imiryw","en","0"
"596488e44fe31f4f52a02446","@airfrance since we've lost a day of our holiday, a later flight home would be more convenient.","en","0"
"596489694fe31f4f52a02448","@airfrance 10 days later no update.... why am i not surprised about this?","en","0"
"59648e464fe31f4f52a02450","@airfrance it's great to see how important your customers are to you. 50,000 air miles a year minimum and yet you can't help us.","en","0"
"5964aecd4fe31f4f52a02495","@delta i filed a grievance/complaint for my flight on june 28th and have still not heard anything. @airfrance delay caused me to miss work","en","0"
"5964c2f04fe31f4f52a024b2","@airfrance you guys were late to depart from lax pls don’t let this flight to valencia leave without me ;-; cdg lines are awful","en","0"
"5964c62e4fe31f4f52a024b8","don't fly @airfrance, flights are always delayed. that's how i missed my flight to miami #nobueno #timewasted","en","0"
"5964cba54fe31f4f52a024c3","@airfrance one hour transfer time in cdg;platinum member; my luggage, again, not sent to final arrival. i'm getting really bored by you","en","0"
"5964db944fe31f4f52a024e7","@alitalia who was wearing a ""air france"" name badge who again couldn't speak or understand english .. due to my fru… https://t.co/nwchpnkgru","en","0"
"5964dc404fe31f4f52a024e8","flying @airfrance: 3 hour delay on one flight, 1h on the way back. wouldn't expect anything else #airfranceairchance https://t.co/kdnej1p4ot","en","0"
"5964efc64fe31f4f52a02518","@airfrance my baggage is still missing for about 36 hours. can you please help me find my bag?","en","0"
"5964f08b4fe31f4f52a0251a","@airfrance your flight was delayed, making me delayed and my baggage is still delayed. filed report, no update since 7/8. please help","en","0"
"5964f35e4fe31f4f52a0251f","@airfrance i have never had such a terrible experience flying before, got food poisoning and no flight attendant ever helped when requested","en","0"
"5964f35f4fe31f4f52a02520","and 48hs after departure the bag arrives! i wanna thank @airfrance for their total incompetence and utter ineptitude during this ordeal.","en","0"
"5964f44c4fe31f4f52a02522","after 5 attempts to request an attendent my bf saw one walk by who he told i was very ill and was told to go get water himself @airfrance","en","0"
"5964f8d14fe31f4f52a0252e","@airfrance you still have no idea where my bags are and it's been 48 hours #airfrance #customerservice #worstever","en","0"
"5964fae44fe31f4f52a02533","hahahaha lol no it's cool flight delayed and have a connecting flight in 2 hours no totally cool everything is ok ?? @airfrance","en","0"
"5964fcf44fe31f4f52a02539","@airfrance your lounge at charles de gaulle is worse than air india after lining up at gate captain told us we are delayed worst first class","en","0"
"596500be4fe31f4f52a0253f","@airfrance nothing but lies about where my luggage is. out for delivery yesterday to no idea where it is today.","en","0"
"596500d44fe31f4f52a02540","@airfrance what a joke. no ones happy, no ones helpful. useless https://t.co/9cicykbjcg","en","0"
"596504fb4fe31f4f52a02545","""air france sent our luggage to purgatory"".  @nrawilson11","en","0"
"596505154fe31f4f52a02546","@ramone2samuels bra @airfrance is terrible bra. how can they check you in then when you about to board they don't let you on","en","0"
"59650a014fe31f4f52a02550","horrible #service @airfranceus @airfrance for #af82 #flight. no wheel chair #assistance at #cdg airport in 07/07/20… https://t.co/mo30fbi64c","en","0"
"59650b2f4fe31f4f52a02553","left @abz_airport for @aeroportmp 8jul w/ @klm - @airfrance via @schiphol had to stay o/night in amsterdam &amp; book own hotel. still no bags!","en","0"
"59650bd84fe31f4f52a02556","@airfrance are you kidding?? if you want to reply to the last two facebook messages and maybe look at the last 10 t… https://t.co/lmzpkahrqj","en","0"
"59650be84fe31f4f52a02557","@airfrance could you please select seats for me least you could do after loosing my luggage for 2 days","en","0"
"5965134e4fe31f4f52a02569","@airfrance 1) you cancelled our flight meaning we missed our connection and have delayed us for 24 hours on a v. important business trip","en","0"
"596513744fe31f4f52a0256c","@airfrance 2) you kept us on a sweltering hot airplane for over 2 hours and refused to give us water even when asked","en","0"
"5965139f4fe31f4f52a0256d","@airfrance can i not have a duo seat ?  like i said it's only fair since my hassle on my inward journey","en","0"
"596513b64fe31f4f52a0256e","@airfrance 3) we then had to wait 1.5hours for a technician from airfrance to get to the plane to allow ground staff to access the luggage","en","0"
"596513f04fe31f4f52a02571","@airfrance 4) not a single representative of airfrance stayed with us to inform us of what was going on and what you were doing about it","en","0"
"596514154fe31f4f52a02572","@airfrance 5) we got put on a replacement flight with a ridiculous lay over time so we had to change that to something more reasonable","en","0"
"596514434fe31f4f52a02574","@airfrance managed to prevent losing connection due to delayed flight. but it is a lame that no info was given abou… https://t.co/sfevnbiq2u","en","0"
"5965144b4fe31f4f52a02575","@airfrance 6) we couldn't log in online and have ended up with ridiculous seats apart from each other.","en","0"
"596514614fe31f4f52a02577","@airfrance 7) customer service staff were sarcastic and rude and far far less from helpful","en","0"
"596514894fe31f4f52a02578","@airfrance airfrance is there anything else you would like to mess up on this journey???? never flying #airfrance every again!","en","0"
"596517284fe31f4f52a02582","@ggbourne @dpp own experience of a380 air france: bad cabin design in all classes including 1st.","en","0"
"59651ff74fe31f4f52a0259c","@airfrance my baggage, along with 27 others, went missing after flight af 1121 from tel aviv was cancelled. please rectify this situation.","en","0"
"596528934fe31f4f52a025a6","@planetalkinguk have you guys ever done a 'top 10' of the most boring livery? how about air france ???? at number one ??#justsaying","en","0"
"59652d034fe31f4f52a025ad","thn someone @jetairways says the flight isn't cancelled but our booking got ""unconfirmed"" by @airfrance really!!! u want me to believe this","en","0"
"596536324fe31f4f52a025c3","@airfrance that's all i've been listening to since friday, it's been lies about where this baggage is. the customer… https://t.co/fy1ntch3aw","en","0"
"59653c964fe31f4f52a025f7","@airfrance be very careful trusting air france with your travel plans. if they have bag issues they will have no idea how to fix them.","en","0"
"59653fed4fe31f4f52a02617","@iamtoyin_a thanks. hate air france.","en","0"
"59653ffd4fe31f4f52a02618","@airfrance is your complaint form down? i file an eu 261 claim but then don’t hear back ever..","en","0"
"596545654fe31f4f52a02629","@airfrance i messaged you on fb and paypal. been ignored. still no clue what's with my reservation except it and my $2k are apparently gone","en","0"
"596563b44fe31f4f52a0265e","@topfiverecords @airfrance doesn't sound good !","en","0"
"59656bab4fe31f4f52a02668","@airfrance i booked a tkt 4 the wrong date by accident. pls refund me. i was told i had 24 hrs to cancel &amp; now am told i don't.","en","0"
"5965795d4fe31f4f52a02670","@airfrance i now have my luggage it was just delivered 9.10pm my time , hilarious that @airfrance can't track it","en","0"
"59659c414fe31f4f52a0268b","@airfrance af1106 cancelled yesterday due to 2nd ww bomb in dusseldorf. there was no bomb discovered in dus. #liars #stupidexcuse","en","0"
"5965b95f4fe31f4f52a026af","listening too good music on shitty air france headphones","en","0"
"5965db834fe31f4f52a026eb","@airfrance 2 weeks and no resolution or response to my customer complaint. ref 10201611001. please stop being so discourteous!","en","0"
"5965e2054fe31f4f52a026f5","nice-orly flight cancelled on monday evening, finally left 16 hours later. no compensation!?? great to be platinum @airfrancefr @airfrance","en","0"
"5965f8084fe31f4f52a02735","airfrance sucks.","en","0"
"5965f99c4fe31f4f52a02740","never again air france. the shit i've been through over the past two days has been unreal.","en","0"
"596634a94fe31f4f52a027fa","@airfrance and if you want an horrible flight for your children as they did with mine please take this company
the company of the shame","en","0"
"596635a84fe31f4f52a02800","@airfrance @airfranceuk - you now top my books as the worst airline ever. waited 2 hours for the 1142 at the gate with no news, water, nada!","en","0"
"596646694fe31f4f52a02846","@airfrance i feel so let down, i have no bag","en","0"
"596650f64fe31f4f52a02899","wtf @airfrance +2 hours of delay in atlanta and now the same s**t in paris? what's wrong with this airline","en","0"
"596684b34fe31f4f52a02932","#airfrance ?? on thursday canceled -strike. moved me to the next one on friday! now canceling friday one! really?!! ??bravo #airfrance ??????","en","0"
"5968d1f0976f440300c0f3ea","@airfrance @b1ghomie it's darrell! you guys are probably still pissed you lost the revolutionary war!","en","0"
"5968f0ff976f440300c0f43c","@airfrance 2-3 hour wait for baggage drop - 3 agents on duty - tres incompetent ?? https://t.co/flfxtpsnmt","en","0"
"59691b00976f440300c0f485","@airfrance thank you once again for promising to call back and not doing it.  so many false statements. #flyerbeware #anythingbutaf","en","0"
"5969396e976f440300c0f4be","stop air france from shipping monkeys to their deaths! https://t.co/zfasim14ed @petauk","en","0"
"59697350976f440300c0f53e","well was a great honeymoon except for @airfrance ! 3 hours late on our arrival home and extre! unacceptable! #classicvactionsfail","en","0"
"5969e6b2976f440300c0f5d5","@airfrance, you transferred me to airline that cost about 50% of the fare i paid to you @turkishairlines, you are a fraudster. fuck you!","en","0"
"596a42cc976f440300c0f6d1","two cancelled flights in two days... still no flight home. yet another night in a bare bones voucher hotel... @airfrance not impressed.","en","0"
"596badc9976f440300c0f92d","@sylvaincorlay @airfrance what!? that is seriously aggravating!","en","0"
"596be468976f440300c0f9b1","@airfrance busy or not 5 weeks without a reply from your customer services is just rude.","en","0"
"596c6723976f440300c0faf2","@airfrance ur sky club in gate m terrible.no food,dirty glasses only,no champs,staff doing nothing.would expect better service #airfrance","en","0"
"596c80d9976f440300c0fb4e","1)flight cancelled yesterday.spent all day at fiumicino.@airfrance desk gave no info nor options,didnt even tried to reroute us. #airfrance","en","0"
"596c81ea976f440300c0fb65","3)been on the line since 9h15,no answer whatsoever. @airfrance where is your customer care? #passengersrights @ufcquechoisir","en","0"
"596c976c976f440300c0fc77","@realjeffreyross @virginamerica agree. air france ran out of food and i was given chicken curry......bastards.","en","0"
"595e61e58fcd022a715f7b81","➡️ we're glad to announce you, cyril brand from @airfrance
has confirmed his attendance at the #globallificongress… https://t.co/ikfrpi5okm","en","1"
"595e65e18fcd022a715f7ba9","@airfrancein #triptousa #airfrance 
ans) boston is the city and it's popularly known as bean town.","en","1"
"595e68278fcd022a715f7bb7","air france boeing 787-9 dreamliner photo by michel charron https://t.co/qo0z8hnot1","en","1"
"595e68958fcd022a715f7bbd","@jamesvmcmorrow @airfrance yes, but to be fair, virgin america is how i discovered you.","en","1"
"595e69d68fcd022a715f7bc0","@airfrancein the wonderful city of #boston of course, which is popularly also known as bean town!

#triptousa… https://t.co/jcgtsxhgdp","en","1"
"595e6fc38fcd022a715f7bd5","@airfrance
i tried on the website and in the app but i can't see my choiche. she still has the daily menu. can you help me?","en","1"
"595e6fc88fcd022a715f7bd6","@airfrance hi, i need to add to my reservation a special meal for my girlfriend. she needs a vegetarian no milk (lactose free).","en","1"
"595e70568fcd022a715f7bd8","@airfrance are cpap machines allowed onboard?","en","1"
"595e74948fcd022a715f7bdf","@airfrancein boston
#triptousa #airfrance
boston is known as bean town @airfrancein https://t.co/ujngohlohd","en","1"
"595e76c08fcd022a715f7be7","air france airfrance ✈ 👉🚖 for taxi 📞703-445-4450 https://t.co/wqhceyougz","en","1"
"595e78cf8fcd022a715f7beb","@delta as a delta amex card holder flying economy, can i pay to access the air france lougne in cdg","en","1"
"595e7cf38fcd022a715f7bf5","@_majorjr @airfrance that's why i walk everywhere https://t.co/g8df5zjd1o","en","1"
"595e84400394302c0c63b3d7","@airfrance stuck at cdg rewuire urgent assistance","en","1"
"595e849b0394302c0c63b3d8","@monstercymru @airfrance @bmibaby_com @bristolairport @airfrance need to find it asap!","en","1"
"595e8896745dc32c7a70a581","@airfrance why do all the boards at @parisaeroport #cdg claim boarding for #af1558 has been closed since about 20:00 hours???","en","1"
"595e893b745dc32c7a70a584","on approach! @geminijets 1:400-scale @airfrance @airbus #a380 item gjafr1665. for a list of retailers, visit… https://t.co/nwt8plhgil","en","1"
"595e8b0c745dc32c7a70a58d","@jamesvmcmorrow @airfrance i discovered you on an @airfrance playlist don't be ungrateful dude","en","1"
"595e8b76745dc32c7a70a58f","@natasha4mp @maceoparker @airfrance see you in whatsapp. i am not familiar with twittering. i have a nbr maybe.","en","1"
"595e8b94745dc32c7a70a591","@airfrance @klm is sorting it out now","en","1"
"595e8ba8745dc32c7a70a592","@airfrance i want to travel on 21/07/2017 to return 07/07/2017... am traveling from lagos nigeria to quito ecuador...what is the fare pls?","en","1"
"595e8f6d745dc32c7a70a59b","when in #bordeaux #9 drink a bottle of wine or plenty full post here: https://t.co/sto5kbdjdz
@airfrance… https://t.co/apf9wclxfw","en","1"
